if_utilization_key|interface_type1_key|device_type1_key|prdctsrs_value|producttype_value|prdctfmly_value|softwareversion|ipaddress|devicename|ifindex|ifname|iffullname|ifdescr|ifspeed|iftype|macaddress|adminstatus|operstatus|date|time_key|day_in_month|month_number|quarter_number|year|week_number|year_for_week|hour|minute|num_samples|times_in_util_greater_than_50|times_in_util_greater_than_75|times_in_util_greater_than_90|times_out_util_greater_than_50|times_out_util_greater_than_75|times_out_util_greater_than_90|max_input_utilization|max_output_utilization|pctl95_input_utilization|pctl95_output_utilization|avg_input_utilization|avg_output_utilization|max_in_errors|max_in_discards|max_out_errors|max_out_discards|avg_in_errors|avg_in_discards|avg_out_errors|avg_out_discards|max_in_octets_rate|max_out_octets_rate|pctl95_in_octets_rate|pctl95_out_octets_rate|avg_in_octets_rate|avg_out_octets_rate
594|1287|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|102|unrouted VLAN 302|unrouted VLAN 302@Cisco_10.114.2.5|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
595|1288|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|117|unrouted VLAN 900|unrouted VLAN 900@Cisco_10.114.2.5|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
561|1254|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|17|FastEthernet4/14|FastEthernet4/14@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:cd|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|2|0|0|1|0|0|64|51|59.05|49.65|22.8|21.9|55|55|47|55|23|23|21|25|8003300|6392045|7438037|6226021|2888083|2756607
562|1255|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|16|FastEthernet4/13|FastEthernet4/13@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:cc|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|1|0|0|45|51|43.65|49.65|19|20.1|54|54|48|55|22|24|23|24|5705705|6463068|5536615|6267250|2417189|2539786
563|1256|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|19|FastEthernet4/16|FastEthernet4/16@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:cf|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|2|0|0|1|0|0|60|53|57.75|49.85|25|18.2|47|47|54|54|23|23|23|23|7508250|6683168|7245427|6310877|3147934|2323087
564|1257|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|18|FastEthernet4/15|FastEthernet4/15@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:ce|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|1|0|0|47|62|46.1|54.35|20.6|21.6|55|48|54|54|24|22|23|23|5930930|7838283|5831808|6844839|2614769|2726713
565|1258|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|14|FastEthernet4/11|FastEthernet4/11@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:ca|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|3|0|0|62|57|54.8|55.2|22.6|23.5|54|55|55|55|24|22|23|24|7838283|7178217|6909406|6954776|2855031|2966728
566|1259|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|15|FastEthernet4/12|FastEthernet4/12@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:cb|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|2|0|0|0|0|0|56|44|55.1|42.2|22|18.8|55|55|54|55|24|23|22|24|7057057|5610561|6931673|5383106|2778876|2392642
567|1260|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|13|FastEthernet4/10|FastEthernet4/10@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:c9|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|1|0|0|55|56|48.7|47.9|18.7|18.2|46|55|48|48|20|26|23|23|6924198|7013201|6139390|6021983|2368800|2314524
568|1261|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|83|unrouted VLAN 150|unrouted VLAN 150@Cisco_10.114.2.5|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
569|1262|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|93|unrouted VLAN 200|unrouted VLAN 200@Cisco_10.114.2.5|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
570|1263|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|94|unrouted VLAN 201|unrouted VLAN 201@Cisco_10.114.2.5|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
571|1264|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|95|unrouted VLAN 202|unrouted VLAN 202@Cisco_10.114.2.5|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
572|1265|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|96|unrouted VLAN 203|unrouted VLAN 203@Cisco_10.114.2.5|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
573|1266|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|97|unrouted VLAN 204|unrouted VLAN 204@Cisco_10.114.2.5|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
574|1267|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|98|unrouted VLAN 205|unrouted VLAN 205@Cisco_10.114.2.5|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
575|1268|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|99|unrouted VLAN 206|unrouted VLAN 206@Cisco_10.114.2.5|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
576|1269|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|92|unrouted VLAN 100|unrouted VLAN 100@Cisco_10.114.2.5|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
577|1270|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|62|Null0|Null0@Cisco_10.114.2.5|Unknown|1000000000|1||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
578|1271|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|77|unrouted VLAN 5|unrouted VLAN 5@Cisco_10.114.2.5|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
614|1307|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|36|FastEthernet4/33|FastEthernet4/33@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:e0|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|1|0|0|35|56|34.55|49.7|15.6|20.5|48|54|48|55|22|25|22|25|4474431|7013201|4396068|6251575|1986972|2585620
615|1308|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|37|FastEthernet4/34|FastEthernet4/34@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:e1|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|0|0|0|55|46|49.6|46|19.5|19.7|53|47|55|54|23|22|23|23|6930693|5830903|6238912|5805347|2470340|2498720
616|1309|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|33|FastEthernet4/30|FastEthernet4/30@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:dd|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|2|0|0|1|0|0|57|51|55.2|49.65|20.8|20|53|54|48|55|22|24|22|25|7178217|6413994|6952281|6240260|2613287|2524783
617|1310|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|10|FastEthernet4/7|FastEthernet4/7@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:c6|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|3|0|0|63|63|54.9|58.05|21.1|23.2|53|54|54|54|23|23|22|24|7920792|7920792|6914745|7329408|2670517|2929299
618|1311|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|32|FastEthernet4/29|FastEthernet4/29@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:dc|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|1|0|0|55|60|50.95|48.75|21.4|18.4|54|47|55|54|24|22|24|22|6997084|7590759|6449747|6175646|2707189|2330132
619|1312|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|9|FastEthernet4/6|FastEthernet4/6@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:c5|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|2|0|0|1|0|0|52|50|51.1|48.2|22|20|54|47|55|55|24|22|25|21|6534090|6306306|6431587|6104607|2779684|2532142
620|1313|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|31|FastEthernet4/28|FastEthernet4/28@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:db|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|1|0|0|46|54|43.3|49.95|17.5|20.3|54|47|54|54|25|21|23|23|5774111|6851311|5476897|6302005|2224154|2561529
621|1314|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|74|unrouted VLAN 1005|unrouted VLAN 1005@Cisco_10.114.2.5|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
622|1315|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|12|FastEthernet4/9|FastEthernet4/9@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:c8|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|3|0|0|1|0|0|60|55|56.4|52.3|23.2|20.9|53|54|55|48|23|23|24|23|7590759|6924198|7114106|6612363|2924216|2652070
623|1316|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|73|unrouted VLAN 1004|unrouted VLAN 1004@Cisco_10.114.2.5|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
624|1317|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|11|FastEthernet4/8|FastEthernet4/8@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:c7|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|2|0|0|1|0|0|61|50|58.75|49.1|22.4|20.8|55|55|48|54|23|24|22|24|7673267|6270627|7395972|6165464|2829619|2624223
625|1318|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|75|unrouted VLAN 1003|unrouted VLAN 1003@Cisco_10.114.2.5|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
626|1319|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|28|FastEthernet4/25|FastEthernet4/25@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:d8|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|2|0|0|64|62|53.2|58.4|19.5|19.5|41|55|54|54|20|26|23|23|8003300|7838283|6665328|7385380|2460707|2481938
627|1320|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|72|unrouted VLAN 1002|unrouted VLAN 1002@Cisco_10.114.2.5|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
628|1321|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|27|FastEthernet4/24|FastEthernet4/24@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:d7|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|2|0|0|1|0|0|61|56|56.5|52.4|21.9|22|47|55|54|55|22|24|22|24|7673267|7057057|7091918|6628906|2769029|2782634
629|1322|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|30|FastEthernet4/27|FastEthernet4/27@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:da|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|3|0|0|1|0|0|60|55|57.75|48.7|24.7|19.1|53|55|54|48|23|23|24|23|7590759|6889204|7275059|6101879|3102476|2411307
630|1323|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|118|unrouted VLAN 1000|unrouted VLAN 1000@Cisco_10.114.2.5|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
631|1324|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|29|FastEthernet4/26|FastEthernet4/26@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:d9|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|2|0|0|1|0|0|56|56|55.1|49.7|23.9|20.2|54|54|54|55|24|22|22|25|7057057|7095709|6949563|6296954|3020342|2554487
596|1289|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|63|SPAN RP Interface|SPAN RP Interface@Cisco_10.114.2.5|Unknown|1000000000|1||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
597|1290|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|47|FastEthernet4/44|FastEthernet4/44@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:eb|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|48|48|44.4|44.4|19|18.7|47|54|55|54|22|24|23|23|6023102|6036931|5608624|5576023|2405900|2362254
598|1291|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|48|FastEthernet4/45|FastEthernet4/45@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:ec|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|2|0|0|2|0|0|64|62|59.05|57.05|19.9|22.2|55|54|54|54|22|24|23|23|8003300|7838283|7408571|7230152|2513150|2818595
599|1292|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|45|FastEthernet4/42|FastEthernet4/42@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:e9|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|0|0|0|55|48|51.4|47.55|20|20.4|55|54|48|55|25|22|22|25|6924198|6023102|6477227|6002210|2541479|2582984
600|1293|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|46|FastEthernet4/43|FastEthernet4/43@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:ea|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|0|0|0|52|43|47.5|38.95|19|16.5|48|53|55|54|22|24|23|23|6531531|5480480|6005708|4944957|2411653|2102884
601|1294|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|43|FastEthernet4/40|FastEthernet4/40@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:e7|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|2|0|0|48|56|48|55.1|20.6|20.5|54|48|54|55|24|22|22|24|6122448|7095709|6114871|6943180|2625039|2586730
602|1295|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|44|FastEthernet4/41|FastEthernet4/41@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:e8|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|2|0|0|51|58|50.1|54.85|19.4|22.9|47|54|55|48|22|24|25|21|6381381|7260726|6290299|6879697|2453030|2887608
603|1296|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|90|unrouted VLAN 75|unrouted VLAN 75@Cisco_10.114.2.5|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
604|1297|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|42|FastEthernet4/39|FastEthernet4/39@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:e6|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|0|0|0|54|43|51.3|42.1|21.9|18.6|47|55|55|54|22|25|24|23|6848184|5393586|6507618|5307843|2783047|2350151
605|1298|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|41|FastEthernet4/38|FastEthernet4/38@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:e5|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|1|0|0|57|55|51.15|45.55|21.4|18.3|54|55|48|54|22|24|23|24|7207207|6889204|6451587|5748522|2702585|2315299
606|1299|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|40|FastEthernet4/37|FastEthernet4/37@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:e4|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|48|46|46.65|39.25|20.1|16.2|47|55|48|55|20|26|22|25|6036931|5775577|5882193|4966340|2537202|2054901
607|1300|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|39|FastEthernet4/36|FastEthernet4/36@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:e3|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|48|42|47.1|40.2|20.5|18.7|54|55|54|48|24|22|24|22|6027918|5266497|5906463|5069869|2580866|2364126
608|1301|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|89|unrouted VLAN 71|unrouted VLAN 71@Cisco_10.114.2.5|Unknown|100000000|53||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
609|1302|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|38|FastEthernet4/35|FastEthernet4/35@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:e2|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|2|0|0|2|0|0|60|52|55.5|51.1|22|22|54|47|48|55|24|22|23|24|7508250|6518151|6942038|6429443|2772314|2776500
610|1303|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|53|GigabitEthernet5/2|GigabitEthernet5/2@Cisco_10.114.2.5|Unknown|1000000000|6|00:17:94:44:58:f5|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|2|0|0|49|54|44.95|54|18.6|20|55|54|47|55|23|23|21|25|61561561|68481848|56870222|68346834|23537398|25350975
611|1304|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|69|Control Plane|Control Plane@Cisco_10.114.2.5|Unknown|1000000000|1||1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
612|1305|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|34|FastEthernet4/31|FastEthernet4/31@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:de|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|1|0|0|47|52|46.55|46.6|20.3|17.7|54|55|55|54|23|24|24|22|5901015|6518151|5834336|5880901|2561000|2249245
613|1306|22|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|35|FastEthernet4/32|FastEthernet4/32@Cisco_10.114.2.5|Unknown|100000000|6|00:11:21:0c:57:df|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|1|0|0|58|55|52.15|51.85|20.6|20.7|54|55|48|54|23|23|23|24|7282282|6997084|6567136|6558792|2597263|2620934
507|1197|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|42|FastEthernet4/39|FastEthernet4/39@Cisco_10.114.2.4|Unknown|100000000|6|00:11:21:0c:57:e6|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|2|0|0|41|54|41|52.2|17.1|20.7|54|55|48|55|22|24|21|25|5208333|6818181|5179036|6598557|2164654|2630232
508|1198|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|44|FastEthernet4/41|FastEthernet4/41@Cisco_10.114.2.4|Unknown|100000000|6|00:11:21:0c:57:e8|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|1|0|0|51|56|48.75|47.45|19.9|17.6|54|53|48|54|23|23|22|25|6392045|7051282|6111778|5987580|2514307|2233613
509|1199|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|43|FastEthernet4/40|FastEthernet4/40@Cisco_10.114.2.4|Unknown|100000000|6|00:11:21:0c:57:e7|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|0|0|0|0|0|0|47|38|45.65|36.2|18.6|15.9|54|54|54|55|22|24|24|23|5929487|4829545|5780749|4603365|2357072|2012293
510|1200|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|46|FastEthernet4/43|FastEthernet4/43@Cisco_10.114.2.4|Unknown|100000000|6|00:11:21:0c:57:ea|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|1|0|0|53|50|49.4|45.05|18.7|16.5|53|55|55|48|22|24|24|23|6650641|6250000|6220025|5642756|2364065|2087023
511|1201|21|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|45|FastEthernet4/42|FastEthernet4/42@Cisco_10.114.2.4|Unknown|100000000|6|00:11:21:0c:57:e9|1|1|2015-08-27|86263|27|8|3|2015|35|2015|23|57|10|1|0|0|1|0|0|54|51|51.3|48.75|19.6|18.6|55|54|54|55|24|22|22|25|6818181|6392045|6503906|6111778|2481841|2343153
